BASE_YM,HNDE_BANK_RPTV_CODE,OPENBANK_RPTV_CODE,FND_TPCD,TRAN_AMT
202111,129,151,1,4735436000
202111,129,123,4,23490000
202111,129,160,26,1849471000
202111,129,116,1,14710379000
202111,129,107,4,111378000
202111,129,117,0,29480130000
202112,129,123,1,1944000
202112,129,157,0,587230613000
202112,129,120,0,120063738000
202112,129,159,0,85207667000
202112,129,101,0,50354662000
202112,129,126,1,63164447000
202112,129,111,0,59204799000
202112,129,131,1,90711315000
202112,129,108,4,1250000
202112,129,127,1,12660000
202112,129,142,1,75149456000
202112,129,149,1,672801370000
202112,129,134,1,655725685000
202112,129,113,1,90200953000
202112,129,160,1,482650926000
202112,129,100,1,54409528000
202112,129,110,1,16900670000
202112,129,104,0,138168279000
202112,129,116,0,5953692950000
202112,129,131,0,3607118452000
202112,129,155,0,2326566471000
202112,129,118,0,1860553541000
202112,129,142,0,2242703142000
202112,129,100,0,3567764125000
202112,129,153,0,1257065693000
202112,129,160,0,10885145721000
202112,129,152,0,17276602928000
202112,129,148,0,62222009948000
202112,129,134,0,52717538219000
202112,129,139,0,1621570626000
202112,129,112,0,1555938984000
202112,129,150,0,25920456788000
202112,129,110,0,713649577000
202112,129,141,0,1756564567000
202112,129,151,0,1150232866000
202112,129,109,0,1068620501000
202112,129,102,0,2175381371000
202112,129,150,1,303794624000
202112,129,156,0,1117919197000
202112,129,148,1,426943709000
202112,129,146,0,8514827000
202112,129,144,0,2102146937000
202112,129,136,0,439065314000
202112,129,138,0,227063908000
202112,129,122,3,169000
202112,129,152,13,20790000
202112,129,141,13,4170000
202112,129,148,13,7500000
202112,129,155,15,440000
202112,129,148,16,500000
202112,129,109,13,42750000
202112,129,150,13,13200000
202112,129,134,13,21130000
202112,129,149,16,1400000
202112,129,112,13,11810000
202112,129,155,16,300000
202112,129,112,16,2400000
202112,129,137,1,37400000
202112,129,106,3,54000
202112,129,125,3,80000
202112,129,141,16,200000
202112,129,148,15,40000
202112,129,134,15,40000
202112,129,155,13,800000
202112,129,160,13,40390000
202112,129,109,16,2550000
202112,129,141,11,32300000
202112,129,131,13,380000
202112,129,130,11,1232000
202112,129,160,16,5250000
202112,129,149,15,320000
202112,129,126,13,1140000
202112,129,112,15,2600000
202112,129,109,15,1880000
202112,129,149,13,30060000
202112,129,150,15,40000
202112,129,100,15,760000
202112,129,116,13,320000
202112,129,160,15,3080000
202112,129,152,15,1100000
202112,129,100,13,11930000
202112,129,116,11,983000
202112,129,100,16,1500000
202112,129,152,16,4750000
202112,129,134,26,200599000
202112,129,154,3,30000
202112,129,135,4,580000
202112,129,148,23,6900000
202112,129,141,12,11032000
202112,129,126,12,13823000
202112,129,155,12,13586000
202112,129,150,23,700000
202112,129,155,23,300000
202112,129,131,29,3220000
202112,129,130,12,866000
202112,129,143,28,13880000
202112,129,155,28,73722000
202112,129,150,12,87156000
202112,129,112,12,59969000
202112,129,152,23,600000
202112,129,120,1,2142000
202112,129,100,28,168741000
202112,129,110,28,9430000
202112,129,160,23,1400000
202112,129,152,12,126326000
202112,129,109,12,221480000
202112,129,109,18,1279627000
202112,129,112,18,114723000
202112,129,143,18,99250000
202112,129,116,12,600000
202112,129,160,18,2367725000
202112,129,149,18,1153244000
202112,129,152,18,3960140000
202112,129,148,18,760895000
202112,129,106,1,897150000
202112,129,134,18,1150149000
202112,129,150,18,378716000
202112,129,148,29,836245000
202112,129,141,18,55854000
202112,129,104,18,27010000
202112,129,142,18,260967000
202112,129,110,18,103251000
202112,129,121,4,250000
202112,129,152,29,3100000
202112,129,157,3,3490000
202112,129,131,12,300000
202112,129,161,1,528000
202112,129,115,3,102000
202112,129,147,1,369000
202112,129,117,4,700000
202112,129,128,3,240057000
202112,129,142,28,9040000
202112,129,131,28,8160000
202112,129,109,23,300000
202112,129,134,23,800000
202112,129,148,12,85399000
202112,129,131,18,238773000
202112,129,160,29,5550000
202112,129,141,28,30150000
202112,129,104,28,1850000
202112,129,118,28,11484000
202112,129,149,23,800000
202112,129,160,12,299790000
202112,129,100,23,1500000
202112,129,104,26,2119000
202112,129,112,23,400000
202112,129,112,28,9840000
202112,129,126,18,1630000
202112,129,122,1,133739000
202112,129,143,26,266514000
202112,129,149,26,566136000
202112,129,118,3,610906000
202112,129,153,3,74536000
202112,129,131,26,79384000
202112,129,137,3,2054523000
202112,129,122,4,60905000
202112,129,112,3,50952813000
202112,129,148,3,140010813000
202112,129,113,3,14848795000
202112,129,152,3,122628436000
202112,129,150,3,231730224000
202112,129,128,0,39881285000
202112,129,136,1,739560000
202112,129,103,1,5646274000
202112,129,109,26,723118000
202112,129,152,26,824933000
202112,129,102,3,8149404000
202112,129,151,3,37097000
202112,129,120,4,7560000
202112,129,106,4,33550000
202112,129,123,4,9530000
202112,129,133,4,30633000
202112,129,140,1,90557000
202112,129,138,3,42625000
202112,129,156,3,168644000
202112,129,141,3,13875504000
202112,129,158,0,23108753000
202112,129,148,14,4218000
202112,129,140,3,17978000
202112,129,139,3,44969000
202112,129,150,14,2174000
202112,129,152,11,342205000
202112,129,149,11,361422000
202112,129,153,1,3436622000
202112,129,140,4,46680000
202112,129,139,4,489110000
202112,129,101,4,853517000
202112,129,145,4,173003000
202112,129,156,4,648252000
202112,129,116,4,3541676000
202112,129,157,1,49719000
202112,129,155,14,5936000
202112,129,153,4,1653626000
202112,129,132,4,2784545000
202112,129,118,4,2152340000
202112,129,138,4,745578000
202112,129,112,4,3017676000
202112,129,130,4,1670704000
202112,129,154,4,890436000
202112,129,142,4,8277224000
202112,129,110,4,1825137000
202112,129,150,4,28568041000
202112,129,134,4,72297244000
202112,129,155,4,16436611000
202112,129,148,4,61744958000
202112,129,141,4,8688275000
202112,129,113,4,21775793000
202112,129,152,4,62337818000
202112,129,100,4,34006050000
202112,129,126,4,13128522000
202112,129,130,1,8163486000
202112,129,135,0,442750000
202112,129,116,1,16957525000
202112,129,156,1,1548910000
202112,129,155,3,4083366000
202112,129,103,3,5764000
202112,129,130,3,6022705000
202112,129,115,4,145729000
202112,129,144,4,924642000
202112,129,125,4,48385000
202112,129,107,4,103597000
202112,129,111,4,41385000
202112,129,136,4,197270000
202112,129,110,3,4448562000
202112,129,142,3,15312620000
202112,129,104,3,1137478000
202112,129,116,3,6692847000
202112,129,100,3,18533248000
202112,129,131,3,20519736000
202112,129,126,3,10334301000
202112,129,149,3,172997312000
202112,129,160,3,73233761000
202112,129,134,3,310692879000
202112,129,111,1,182508000
202112,129,127,0,13960845000
202112,129,131,4,8589445000
202112,129,101,1,1098672000
202112,129,143,3,19359605000
202112,129,149,4,70324157000
202112,129,160,4,68680656000
202112,129,154,1,73992000
202112,129,137,0,194801178000
202112,129,143,4,3010452000
202112,129,151,4,1548815000
202112,129,103,4,963120000
202112,129,104,4,503379000
202112,129,109,4,7758422000
202112,129,102,4,4167951000
202112,129,105,0,116951569000
202112,129,148,26,394819000
202112,129,133,1,113810000
202112,129,150,26,145729000
202112,129,100,26,324939000
202112,129,157,4,46705000
202112,129,114,3,198491000
202112,129,142,26,73527000
202112,129,160,14,42812000
202112,129,152,14,14914000
202112,129,160,26,1673792000
202112,129,159,1,52651000
202112,129,132,3,1267542000
202112,129,109,3,10675167000
202112,129,155,26,103017000
202112,129,144,3,25222000
202112,129,105,3,1288138000
202112,129,133,3,17000
202112,129,159,4,42273000
202112,129,147,4,10606000
202112,129,108,0,253465000
202112,129,114,4,3602206000
202112,129,125,1,24627000
202112,129,107,1,657677000
202112,129,126,14,474000
202112,129,134,14,3514000
202112,129,128,4,130000
202112,129,150,11,268559000
202112,129,134,11,461683000
202112,129,160,11,786605000
202112,129,100,11,363342000
202112,129,109,11,590942000
202112,129,146,4,15159000
202112,129,141,26,60239000
202112,129,115,1,225447000
202112,129,101,3,71409000
202112,129,136,3,1524136000
202112,129,109,14,13174000
202112,129,100,14,14596000
202112,129,112,14,9776000
202112,129,141,14,1144000
202112,129,110,26,33239000
202112,129,149,14,948000
202112,129,131,11,2789000
202112,129,114,1,4131000
202112,129,112,26,6370000
202112,129,161,0,860671000
202112,129,114,0,744139719000
202112,129,102,1,1768372000
202112,129,144,1,1686280000
202112,129,112,11,137090000
202112,129,149,12,186920000
202112,129,155,11,38104000
202112,129,100,12,117623000
202112,129,148,11,179316000
202112,129,137,4,4960000
202112,129,133,0,110184136000
202112,129,134,12,177147000
202112,129,107,0,85127788000
202112,129,109,1,85199137000
202112,129,132,1,22029461000
202112,129,141,1,11155930000
202112,129,113,0,4404901549000
202112,129,143,0,1505619695000
202112,129,130,0,1526990366000
202112,129,155,1,27634900000
202112,129,147,0,36420725000
202112,129,123,0,10580019000
202112,129,143,1,28092426000
202112,129,122,0,37445394000
202112,129,115,0,302544888000
202112,129,154,0,767506128000
202112,129,103,0,2081270714000
202112,129,126,0,8058118400000
202112,129,132,0,1835421452000
202112,129,149,0,65400351526000
202112,129,125,0,133551619000
202112,129,140,0,95989300000
202112,129,145,0,13355911000
202112,129,152,1,870397994000
202112,129,106,0,33906341000
202112,129,118,1,14363913000
202112,129,138,1,1405307000
202112,129,104,1,4753136000
202112,129,112,1,35242461000
202112,129,139,1,1502896000
202112,129,126,11,27970000
202112,129,127,4,2700000
202112,129,161,4,610000
202112,129,146,1,90061000
202112,129,117,0,761267399000
202112,129,151,1,5877828000
202112,129,121,0,211020000
202201,129,148,13,7633000
202201,129,116,11,583000
202201,129,107,3,943000
202201,129,155,13,814000
202201,129,134,13,20357000
202201,129,150,13,12016000
202201,129,100,13,8463000
202201,129,131,11,2213000
202201,129,130,11,1186000
202201,129,112,11,2064000
202201,129,141,13,4247000
202201,129,126,13,1161000
202201,129,131,13,387000
202201,129,141,11,34329000
202201,129,152,13,15243000
202201,129,155,11,13755000
202201,129,109,13,37710000
202201,129,126,11,32747000
202201,129,160,13,25562000
202201,129,150,14,2270000
202201,129,149,14,488000
202201,129,136,3,598764000
202201,129,137,3,1626284000
202201,129,100,14,3628000
202201,129,160,14,6598000
202201,129,105,3,1517619000
202201,129,144,3,11907000
202201,129,141,26,34406000
202201,129,160,29,13490000
202201,129,110,26,36932000
202201,129,113,26,1960000
202201,129,148,14,2884000
202201,129,159,1,14832000
202201,129,134,11,484154000
202201,129,112,26,11605000
202201,129,121,4,250000
202201,129,150,11,278655000
202201,129,149,11,383029000
202201,129,160,11,596415000
202201,129,157,3,3320000
202201,129,104,26,2410000
202201,129,131,12,307000
202201,129,149,23,500000
202201,129,131,28,8230000
202201,129,126,18,1660000
202201,129,112,28,9958000
202201,129,104,28,3700000
202201,129,143,28,13610000
202201,129,149,18,1166719000
202201,129,152,12,88574000
202201,129,109,12,173873000
202201,129,134,12,175322000
202201,129,142,18,264781000
202201,129,110,18,105774000
202201,129,100,23,700000
202201,129,126,12,14224000
202201,129,148,23,5500000
202201,129,149,12,184995000
202201,129,100,12,98828000
202201,129,152,23,300000
202201,129,160,12,196077000
202201,129,134,18,1174460000
202201,129,142,28,9100000
202201,129,150,23,700000
202201,129,152,29,8690000
202201,129,134,23,800000
202201,129,143,18,98067000
202201,129,131,18,242246000
202201,129,141,12,10680000
202201,129,155,28,73720000
202201,129,110,28,9590000
202201,129,128,3,16730000
202201,129,104,18,29340000
202201,129,127,1,18680000
202201,129,101,3,62605000
202201,129,161,1,588000
202201,129,150,12,86659000
202201,129,114,1,11240000
202201,129,148,11,199833000
202201,129,109,14,2652000
202201,129,115,3,1627000
202201,129,134,14,1570000
202201,129,155,14,1082000
202201,129,141,18,56272000
202201,129,112,18,117493000
202201,129,130,12,887000
202201,129,148,12,84889000
202201,129,118,28,11827000
202201,129,100,28,177457000
202201,129,149,13,29855000
202201,129,152,11,236064000
202201,129,109,11,494690000
202201,129,155,12,2948000
202201,129,131,29,6003000
202201,129,160,23,1000000
202201,129,137,4,1100000
202201,129,116,12,307000
202201,129,141,28,30460000
202201,129,109,23,300000
202201,129,100,11,315061000
202201,129,106,1,741663000
202201,129,103,3,348236000
202201,129,125,1,90276000
202201,129,137,1,51200000
202201,129,145,1,21000000
202201,129,125,3,80000
202201,129,117,4,1600000
202201,129,153,3,150729000
202201,129,101,26,5610000
202201,129,127,4,2600000
202201,129,120,1,150109000
202201,129,133,1,60224000
202201,129,148,29,851281000
202201,129,150,18,376582000
202201,129,109,18,1319924000
202201,129,160,18,2409150000
202201,129,148,18,767734000
202201,129,152,18,4027542000
202201,129,140,3,12018000
202201,129,151,3,37539000
202201,129,152,14,3074000
202201,129,147,1,43169000
202201,129,139,3,50006000
202201,129,135,4,580000
202201,129,159,4,14568000
202201,129,156,3,14953000
202201,129,102,3,665799000
202201,129,114,4,4702077000
202201,129,108,0,352027000
202201,129,128,0,56968174000
202201,129,138,1,3572516000
202201,129,121,0,541292000
202201,129,158,0,16804372000
202201,129,107,1,875767000
202201,129,114,3,472882000
202201,129,142,26,88650000
202201,129,150,26,189992000
202201,129,149,26,498743000
202201,129,155,26,205549000
202201,129,109,26,1004033000
202201,129,122,1,30574040000
202201,129,104,3,337855000
202201,129,148,26,732371000
202201,129,138,3,93137000
202201,129,131,26,101320000
202201,129,143,26,306986000
202201,129,100,26,419070000
202201,129,152,26,1001255000
202201,129,160,26,1749102000
202201,129,123,4,6000000
202201,129,130,3,3616081000
202201,129,111,1,257877000
202201,129,110,3,2919650000
202201,129,118,3,936122000
202201,129,147,4,2940000
202201,129,115,1,974145000
202201,129,120,4,3960000
202201,129,132,3,354054000
202201,129,132,1,83361021000
202201,129,107,0,171261209000
202201,129,100,1,64451122000
202201,129,148,1,489164901000
202201,129,103,0,6113050940000
202201,129,160,1,585594485000
202201,129,149,1,801224641000
202201,129,113,4,19482675000
202201,129,117,0,54011421000
202201,129,154,4,811848000
202201,129,101,4,778619000
202201,129,156,4,650528000
202201,129,116,0,6524095946000
202201,129,110,4,1562240000
202201,129,118,4,1981440000
202201,129,131,4,7437416000
202201,129,109,4,6929318000
202201,129,142,4,7477100000
202201,129,102,0,3076191570000
202201,129,126,0,7588667055000
202201,129,142,0,2836552390000
202201,129,132,0,2171024471000
202201,129,100,0,5035428739000
202201,129,143,0,1721555647000
202201,129,141,0,2121455014000
202201,129,107,4,93934000
202201,129,105,0,114262857000
202201,129,102,1,1894790000
202201,129,120,0,136362494000
202201,129,147,0,32689930000
202201,129,127,0,35374605000
202201,129,101,1,1193324000
202201,129,123,0,13683686000
202201,129,135,0,1643752000
202201,129,136,4,174352000
202201,129,161,0,859847000
202201,129,130,1,7909507000
202201,129,153,1,12766139000
202201,129,125,4,43973000
202201,129,141,1,12124324000
202201,129,156,1,4017132000
202201,129,144,1,3347047000
202201,129,113,3,5618720000
202201,129,148,3,80633425000
202201,129,126,3,5381602000
202201,129,134,3,135016013000
202201,129,109,3,3929148000
202201,129,142,3,11017774000
202201,129,149,3,97666111000
202201,129,150,3,146359382000
202201,129,160,3,57992260000
202201,129,106,4,29953000
202201,129,133,4,30773000
202201,129,134,4,61901438000
202201,129,101,0,56355347000
202201,129,103,4,861254000
202201,129,153,4,1546701000
202201,129,126,1,72906093000
202201,129,116,1,15198199000
202201,129,155,0,2658692658000
202201,129,104,4,450066000
202201,129,159,0,145593192000
202201,129,125,0,171757926000
202201,129,114,0,474680978000
202201,129,109,1,121024049000
202201,129,111,0,79460260000
202201,129,157,0,292952056000
202201,129,133,0,684203183000
202201,129,142,1,100641738000
202201,129,143,1,41712941000
202201,129,106,0,2650422089000
202201,129,131,1,113624154000
202201,129,115,4,127560000
202201,129,157,4,42665000
202201,129,122,0,182375640000
202201,129,113,1,97748497000
202201,129,138,4,627224000
202201,129,130,0,1897919148000
202201,129,112,0,1476188333000
202201,129,104,0,154029804000
202201,129,109,0,1325957325000
202201,129,152,0,19737810868000
202201,129,160,0,16532726161000
202201,129,131,0,3567809680000
202201,129,113,0,8076852187000
202201,129,149,0,69801835952000
202201,129,150,0,24489864931000
202201,129,134,0,53085387601000
202201,129,148,0,55624795309000
202201,129,126,4,11597405000
202201,129,149,4,61866763000
202201,129,152,4,54996015000
202201,129,148,4,53954534000
202201,129,145,4,161142000
202201,129,151,4,1431259000
202201,129,102,4,3805010000
202201,129,112,4,2617635000
202201,129,116,4,2936673000
202201,129,144,4,793340000
202201,129,130,4,1433349000
202201,129,143,4,2558757000
202201,129,132,4,2326235000
202201,129,141,4,7659476000
202201,129,150,4,24470752000
202201,129,160,4,59775139000
202201,129,155,4,15075520000
202201,129,139,4,510140000
202201,129,145,0,9769242000
202201,129,140,0,383539744000
202201,129,136,0,4052827802000
202201,129,139,0,4053301114000
202201,129,134,1,797176492000
202201,129,110,0,780139629000
202201,129,137,0,163093630000
202201,129,151,0,3191502192000
202201,129,153,0,9285084667000
202201,129,146,0,9868148000
202201,129,144,0,4941450810000
202201,129,118,0,6342429891000
202201,129,110,1,22068575000
202201,129,150,1,319502656000
202201,129,155,1,33558913000
202201,129,138,0,451440069000
202201,129,156,0,2367493977000
202201,129,152,1,1183091563000
202201,129,115,0,669304641000
202201,129,154,0,1116263902000
202201,129,112,1,43236871000
202201,129,100,4,30847755000
202201,129,123,1,5179000
202201,129,154,1,194516000
202201,129,155,3,4765203000
202201,129,140,1,438926000
202201,129,103,1,10314151000
202201,129,140,4,44024000
202201,129,122,4,56105000
202201,129,146,1,108289000
202201,129,131,3,16260578000
202201,129,104,1,6036426000
202201,129,151,1,10957431000
202201,129,141,3,15375083000
202201,129,111,4,35693000
202201,129,152,3,80739267000
202201,129,100,3,13766588000
202201,129,112,3,41714382000
202201,129,157,1,176240000
202201,129,116,3,5130017000
202201,129,143,3,6208900000
202201,129,136,1,1868721000
202201,129,139,1,2795184000
202201,129,146,4,20195000
202201,129,118,1,47873854000
202202,129,110,1,17146468000
202202,129,112,1,33275087000
202202,129,155,1,30796758000
202202,129,160,26,1523857000
202202,129,149,26,387879000
202202,129,152,26,726784000
202202,129,100,3,12600970000
202202,129,150,3,133841956000
202202,129,142,3,13923254000
202202,129,109,1,91281329000
202202,129,142,26,76222000
202202,129,109,26,642880000
202202,129,104,1,4660211000
202202,129,130,1,5985999000
202202,129,130,3,13143425000
202202,129,131,3,21065879000
202202,129,156,1,1957143000
202202,129,116,3,5391358000
202202,129,132,1,27286372000
202202,129,100,11,322839000
202202,129,160,11,589445000
202202,129,109,11,496255000
202202,129,120,1,7209000
202202,129,144,3,4168000
202202,129,114,3,708250000
202202,129,106,3,334000
202202,129,123,1,4178000
202202,129,141,1,9660319000
202202,129,131,1,93935520000
202202,129,128,0,22098964000
202202,129,159,1,6593000
202202,129,155,3,2794913000
202202,129,151,1,6934904000
202202,129,125,4,52492000
202202,129,154,1,82534000
202202,129,144,1,2207432000
202202,129,135,0,668176000
202202,129,106,4,31093000
202202,129,130,4,2073918000
202202,129,142,4,8905910000
202202,129,112,4,3332478000
202202,129,148,4,68496403000
202202,129,134,4,79801088000
202202,129,150,4,31711557000
202202,129,116,4,3459690000
202202,129,104,4,526051000
202202,129,103,4,1114154000
202202,129,139,4,920915000
202202,129,108,0,650913000
202202,129,156,4,662393000
202202,129,144,4,1014610000
202202,129,102,1,1681723000
202202,129,152,3,110745022000
202202,129,134,3,152443785000
202202,129,109,3,2798661000
202202,129,143,3,6979531000
202202,129,112,3,37920425000
202202,129,148,26,403870000
202202,129,148,3,79481819000
202202,129,113,3,5286754000
202202,129,105,0,196099339000
202202,129,139,1,2659248000
202202,129,146,1,114202000
202202,129,149,3,105249790000
202202,129,131,26,133079000
202202,129,150,26,153618000
202202,129,138,1,1892855000
202202,129,101,3,35377000
202202,129,132,3,406344000
202202,129,126,4,14228460000
202202,129,113,4,24532661000
202202,129,152,4,67473264000
202202,129,138,4,771757000
202202,129,100,4,38020544000
202202,129,160,4,76616938000
202202,129,141,4,9636077000
202202,129,102,4,4440740000
202202,129,155,4,18045954000
202202,129,109,4,8545816000
202202,129,118,4,2472303000
202202,129,132,4,2935214000
202202,129,153,4,1981703000
202202,129,140,4,61391000
202202,129,110,4,1993279000
202202,129,143,4,3063935000
202202,129,151,4,1842995000
202202,129,158,0,18123893000
202202,129,153,1,5411096000
202202,129,116,1,13069088000
202202,129,131,18,242936000
202202,129,136,4,221793000
202202,129,137,0,155428909000
202202,129,160,3,45926166000
202202,129,126,3,5853145000
202202,129,118,1,15884568000
202202,129,152,14,4036000
202202,129,127,4,2600000
202202,129,145,0,4847759000
202202,129,123,0,9497399000
202202,129,160,1,481198516000
202202,129,122,0,39233001000
202202,129,161,0,701575000
202202,129,114,0,458117944000
202202,129,134,1,651246407000
202202,129,133,0,64749661000
202202,129,115,0,381220901000
202202,129,149,1,678873383000
202202,129,140,0,28817810000
202202,129,127,0,17160019000
202202,129,125,0,148149345000
202202,129,103,0,2275377355000
202202,129,151,0,1315500789000
202202,129,154,0,735112907000
202202,129,130,0,1448405316000
202202,129,101,0,44283575000
202202,129,142,0,1948823874000
202202,129,141,0,1576246437000
202202,129,100,0,3402574659000
202202,129,153,0,1136773757000
202202,129,113,0,4718752256000
202202,129,152,0,14605544219000
202202,129,139,0,2037623986000
202202,129,150,1,286224880000
202202,129,148,1,418920607000
202202,129,105,1,17800000
202202,129,110,26,16752000
202202,129,134,26,152000
202202,129,104,26,2792000
202202,129,149,14,2246000
202202,129,148,0,42441231514000
202202,129,150,0,19666215553000
202202,129,131,0,2784160607000
202202,129,134,0,39456940450000
202202,129,126,0,6234628617000
202202,129,118,0,1983057886000
202202,129,102,0,2134868778000
202202,129,110,0,612493650000
202202,129,109,0,1304009979000
202202,129,136,0,3105759981000
202202,129,155,0,1974960382000
202202,129,104,0,126529180000
202202,129,144,0,5693213140000
202202,129,146,0,9471203000
202202,129,147,0,21595760000
202202,129,120,0,168289054000
202202,129,132,0,1394773320000
202202,129,160,0,8669755110000
202202,129,143,1,30586999000
202202,129,100,1,54025109000
202202,129,142,1,79484597000
202202,129,126,1,63048152000
202202,129,149,0,58681267473000
202202,129,143,0,1329238408000
202202,129,116,0,5381336091000
202202,129,138,0,1510081088000
202202,129,112,0,1001627467000
202202,129,157,0,69048299000
202202,129,106,0,11546237000
202202,129,152,1,920827965000
202202,129,159,0,43159581000
202202,129,111,0,35267810000
202202,129,117,0,241096478000
202202,129,113,1,92505636000
202202,129,107,0,68654506000
202202,129,121,0,189400000
202202,129,156,0,711398714000
202202,129,134,13,21131000
202202,129,149,13,29468000
202202,129,141,11,37080000
202202,129,100,13,8136000
202202,129,131,11,2196000
202202,129,135,4,580000
202202,129,134,11,480021000
202202,129,148,11,194598000
202202,129,152,11,239566000
202202,129,148,13,7633000
202202,129,160,13,25542000
202202,129,152,13,15243000
202202,129,147,4,12340000
202202,129,140,3,292000
202202,129,128,3,28370000
202202,129,126,11,32587000
202202,129,149,11,378687000
202202,129,150,11,286365000
202202,129,109,13,36370000
202202,129,150,13,11629000
202202,129,155,11,12752000
202202,129,141,13,4247000
202202,129,126,13,1161000
202202,129,107,3,50000
202202,129,131,13,387000
202202,129,102,11,602000
202202,129,130,11,1184000
202202,129,156,3,11689000
202202,129,127,1,28590000
202202,129,111,4,51549000
202202,129,146,4,23300000
202202,129,138,3,26272000
202202,129,148,14,2884000
202202,129,125,1,27642000
202202,129,117,4,1350000
202202,129,114,4,7001792000
202202,129,155,14,1676000
202202,129,157,1,60082000
202202,129,100,14,4222000
202202,129,114,1,12532000
202202,129,106,1,877473000
202202,129,134,14,2758000
202202,129,103,3,128082000
202202,129,109,12,173475000
202202,129,100,12,98514000
202202,129,134,12,177841000
202202,129,160,12,195464000
202202,129,112,26,5258000
202202,129,141,18,55456000
202202,129,130,12,887000
202202,129,131,29,7854000
202202,129,139,26,4210000
202202,129,102,12,307000
202202,129,112,28,9958000
202202,129,100,23,800000
202202,129,152,29,17940000
202202,129,150,12,85213000
202202,129,150,18,376344000
202202,129,131,28,8230000
202202,129,143,28,12900000
202202,129,110,28,11440000
202202,129,142,28,9100000
202202,129,104,18,29350000
202202,129,143,18,101597000
202202,129,112,18,119435000
202202,129,160,18,2441821000
202202,129,148,18,769503000
202202,129,148,29,852979000
202202,129,110,18,113974000
202202,129,152,12,90984000
202202,129,141,12,13447000
202202,129,155,12,3194000
202202,129,149,23,500000
202202,129,160,23,1100000
202202,129,148,23,5300000
202202,129,134,23,800000
202202,129,109,23,300000
202202,129,126,12,15120000
202202,129,148,12,85843000
202202,129,150,23,500000
202202,129,149,12,186169000
202202,129,160,29,16010000
202202,129,128,1,736000
202202,129,126,18,1670000
202202,129,131,12,307000
202202,129,125,3,80000
202202,129,147,1,369000
202202,129,101,26,2550000
202202,129,161,1,588000
202202,129,137,1,404900000
202202,129,137,4,4960000
202202,129,116,12,307000
202202,129,155,28,73760000
202202,129,141,28,30470000
202202,129,118,28,11685000
202202,129,104,28,3700000
202202,129,152,23,300000
202202,129,137,3,1264114000
202202,129,136,3,132187000
202202,129,100,28,178360000
202202,129,161,4,610000
202202,129,115,3,1590000
202202,129,155,13,814000
202202,129,116,11,575000
202202,129,112,11,1087000
202202,129,157,3,5600000
202202,129,121,4,250000
202202,129,134,18,1191016000
202202,129,142,18,274515000
202202,129,152,18,4093662000
202202,129,109,18,1330943000
202202,129,149,18,1185538000
202202,129,110,3,2813561000
202202,129,103,1,3954815000
202202,129,101,4,916531000
202202,129,131,4,9357177000
202202,129,149,4,78260717000
202202,129,111,1,1688078000
202202,129,136,1,1555291000
202202,129,105,3,1552255000
202202,129,102,3,1007141000
202202,129,153,3,38101000
202202,129,151,3,23865000
202202,129,133,4,31973000
202202,129,145,4,209552000
202202,129,133,1,115429000
202202,129,157,4,54483000
202202,129,120,4,8360000
202202,129,150,14,2164000
202202,129,159,4,22188000
202202,129,100,26,389685000
202202,129,155,26,118332000
202202,129,140,1,70354000
202202,129,122,1,225617000
202202,129,143,26,262972000
202202,129,123,4,13920000
202202,129,115,4,160069000
202202,129,122,4,71910000
202202,129,141,26,37286000
202202,129,101,1,1148709000
202202,129,118,3,61051000
202202,129,141,3,8008994000
202202,129,154,4,1032264000
202202,129,160,14,6322000
202202,129,104,3,335917000
202202,129,139,3,79329000
202202,129,107,4,112252000
202202,129,109,14,4328000
202202,129,107,1,556587000
202202,129,115,1,460558000
202203,129,100,14,2990000
202203,129,106,4,30443000
202203,129,120,4,5170000
202203,129,144,3,17248000
202203,129,105,1,109907000
202203,129,144,4,930316000
202203,129,153,3,45997000
202203,129,112,4,3022277000
202203,129,142,26,69495000
202203,129,141,4,9024768000
202203,129,130,4,1738844000
202203,129,102,4,3863337000
202203,129,156,4,619323000
202203,129,123,1,2888000
202203,129,159,4,20343000
202203,129,132,3,1141237000
202203,129,141,3,9100683000
202203,129,100,26,355946000
202203,129,155,3,2585423000
202203,129,133,4,37213000
202203,129,109,14,3840000
202203,129,111,1,227161000
202203,129,137,3,1761286000
202203,129,110,26,36948000
202203,129,151,4,1637007000
202203,129,104,4,495715000
202203,129,152,14,4142000
202203,129,136,4,196798000
202203,129,145,4,182073000
202203,129,115,4,145612000
202203,129,138,4,668543000
202203,129,157,4,45196000
202203,129,123,4,15475000
202203,129,104,3,496947000
202203,129,143,4,2956416000
202203,129,155,4,17054111000
202203,129,101,4,943004000
202203,129,109,4,7748610000
202203,129,134,4,72638521000
202203,129,100,4,35713521000
202203,129,160,4,70445735000
202203,129,111,4,44883000
202203,129,149,26,388386000
202203,129,140,1,119786000
202203,129,108,0,283652000
202203,129,116,1,10541692000
202203,129,156,1,1585428000
202203,129,118,1,17787738000
202203,129,138,3,38760000
202203,129,127,1,17190000
202203,129,115,3,12379000
202203,129,117,4,4750000
202203,129,147,0,21150123000
202203,129,135,0,2288294000
202203,129,103,1,4527595000
202203,129,101,26,3159000
202203,129,104,26,2097000
202203,129,140,3,95000
202203,129,139,3,53332000
202203,129,101,3,202954000
202203,129,134,14,1676000
202203,129,128,3,16290000
202203,129,103,3,32137000
202203,129,156,3,11342000
